2.759859114477386584e+02,1.939101103084298302e+03,0.000000000000000000e+00,2.276927378703280283e+03,2.754478257355298865e+03,1.612707972604253428e+03,2.761968833587894551e+03,4.651329794551417081e+02,8.980487735705271461e+02,2.375578944276686798e+03
3.488616919582235369e+03,1.918724983504735519e+03,3.290815219941135638e+03,1.759415558580149082e+03,2.259760798731203522e+03,2.795655640025348475e+03,1.876440496164223646e+02,1.581761929576998455e+03,1.982994479319710763e+03,3.544093556389628702e+03
3.374252826235648172e+03,3.425390516517338710e+03,2.644893662515116830e+03,1.085797937739000190e+03,3.218666865295689149e+03,9.268612842323723271e+02,1.075333297597782121e+03,1.132610080286550328e+03,3.428414322911251475e+03,2.753130219504498655e+03
2.311175142550919190e+03,1.408046037205450602e+03,8.630922813645528322e+02,1.857923882118340771e+03,7.813479768526319731e+02,2.467173447877522463e+01,9.361898902974410248e+02,2.784442509910143599e+03,3.240382510918346725e+03,3.115260022422235124e+03
3.104268054116866097e+03,1.570752344602369703e+03,3.421991200906505583e+03,3.341553487982590468e+03,2.869651377434629012e+03,1.776062090614174622e+03,7.395282716493235284e+02,2.812519789353365013e+03,2.582399476817715367e+03,3.481106506352988617e+03
3.371409199586954401e+03,2.672681813889626937e+03,6.997323783933975392e+02,1.350050295870281616e+03,2.730587854855344631e+03,3.011009743570568844e+03,1.629234574578287493e+03,1.729184651016892758e+03,3.101794574624617781e+03,2.988603218111230490e+03
2.629190590506479566e+03,1.997162359208158250e+03,2.439508869979396877e+03,2.420122996890903323e+03,3.570952417030199740e+03,0.000000000000000000e+00,9.829075837408411189e+02,1.489093004581188097e+03,2.915130244826154467e+03,3.126628339348747431e+03
1.808189930446752442e+03,1.780039171041086320e+03,9.806631599227159768e+00,3.026507081383704190e+03,3.130490539534891013e+03,1.367216363745209037e+03,1.719736410375660398e+03,1.425633218892661716e+03,7.792914337547753121e+02,3.255045481989915515e+03
2.436650404221367353e+03,1.672476136639425249e+03,4.663477716672227871e+02,1.725866338818537770e+03,3.434672988432422699e+03,1.105447694484311683e+02,9.915027790307559030e+01,1.856350924225931522e+03,2.639163191343583549e+03,1.480480370834475934e+03
1.917486122599917053e+03,2.572093724824089350e+03,1.889278567182606821e+03,3.320762842732818171e+03,2.657905552920821265e+03,1.719688696349880502e+03,3.557277383473117425e+02,2.409378181773675806e+03,1.593178242702951820e+03,3.343333309753465528e+03
3.357404755274580566e+03,2.183442268903612785e+03,0.000000000000000000e+00,2.077520901320271605e+03,2.097900786379549118e+03,2.138893237527408473e+03,1.132744204562265395e+03,1.766230778769315748e+03,1.858020055023458553e+03,1.611405183049228754e+03
3.139282940009601589e+03,1.885351015114509664e+03,4.724016557264839662e+02,7.450685927692852601e+02,3.393370538539529207e+03,5.909325491003946240e+01,2.130905720710704827e+03,2.170156006526661940e+02,2.411070503279750028e+03,2.432548957721289753e+03
2.866699759326938874e+03,3.044758702664674729e+03,2.271040983850591886e+02,2.026313047617770280e+03,9.254055292931857366e+02,5.702333959026841370e+00,5.372258350910294666e+02,1.344118559220613861e+03,3.468491484851770565e+03,2.423200814236600309e+03
1.830919459749082762e+03,2.830159232508141486e+03,6.191803812573634787e+02,1.546150295073525740e+03,2.988540933932535154e+03,5.096053112844547428e+00,9.715546212934099231e+02,2.445410504929149283e+03,3.200077673898742432e+03,3.463720329883376507e+03
2.842371294059247248e+03,2.511975674169811555e+03,2.660668802540842535e+03,1.117002626942360621e+03,3.149000111160771667e+03,2.614643076274338114e+02,2.230918994605037369e+03,2.067344527517834649e+03,1.934222488831354440e+03,3.295835235256729447e+03
3.142804591058549704e+03,1.148958963891481289e+03,2.950658986058798291e+03,2.344796509584347405e+03,2.094980928676118310e+03,2.150897106811184130e+03,1.658226976838872133e+03,2.420237452545754422e+03,2.310203598028986562e+03,2.015058911147785238e+03
2.118711108623614109e+03,1.733402978765174566e+03,2.106215212090882289e+02,7.819700285405350542e+02,3.221507925988612897e+03,2.601429651025538533e+03,2.758107959000776191e+03,2.084626479435305100e+03,3.245177456077259990e+02,3.240695232940531696e+03
2.470723742919717552e+03,2.686577438878677185e+03,2.231105449240479174e+03,1.313281871403288051e+03,2.998208484913860502e+03,3.566674899582966191e+03,6.657879599562089652e+02,2.146638335250026103e+03,9.870710085833933363e+02,3.011586319109172109e+03
7.297940389181951559e+01,1.915890111019996311e+03,2.660631015613015279e+03,2.819459510054867224e+03,3.467761099081166776e+03,8.076338729328323325e+02,6.446940647493516963e+02,3.585714938890228041e+03,1.730829763816903778e+03,3.427074998608392889e+03
2.182319069509512701e+03,3.414953808696157921e+03,1.134701409203774887e+02,2.343332315707514226e+02,3.521138872851125598e+03,1.702312620901050195e+03,1.000861275011032944e+03,5.382614905439072572e+02,1.961649455093410552e+03,2.291968211465430613e+03
2.794785148219346411e+03,9.240274317741371988e+02,1.423769476497436699e+03,1.500029800853895267e+03,2.470483409333362033e+03,7.586927229378296715e+02,9.109264431788196816e+02,4.328145719032661987e+02,2.217754398345603477e+03,2.361421187258007649e+03
3.380020772132426373e+03,1.433769707392265673e+03,1.959372261435906239e+03,3.890722015980847459e+02,3.447259597574027794e+03,3.516995906275635207e+03,6.665761235429559974e+02,3.089185960874025341e+02,1.523134716646402467e+03,2.373591992630973891e+03
1.685511108212038380e+03,1.978413715856404679e+03,2.479419186244442699e+03,2.242066342873841677e+03,3.581089069091485726e+03,2.650249233970522482e+02,1.148388289348015405e+03,2.740171013562263852e+03,5.832621917218432372e-01,3.264191610005374514e+03
2.950710793893894788e+03,8.106452053864247773e+02,2.572333517094297349e+03,1.332916822934492757e+03,3.600000000000000000e+03,1.143050773536921952e+03,1.662947117588819538e+03,3.220816070197029603e+03,1.869563995472781016e+03,2.099580748949967528e+03
3.020124796962649725e+03,2.676946590099949844e+03,2.826333669955183723e+02,1.968981300051218795e+03,9.322667416474290576e+02,0.000000000000000000e+00,1.522122142306351634e+03,1.344270427004165413e+03,3.475238219118079542e+03,2.276352090649673755e+03
2.766011673294580760e+03,1.450404259488059324e+03,6.180822967590227108e+02,1.585173594673369280e+03,2.396332287732219811e+03,7.908593919375852010e+02,1.293427002230581593e+03,2.315806826752371308e+03,1.313211585489254958e+02,2.603262962653856448e+03
3.182073844908646606e+03,2.984631456142487423e+03,1.427112137533727491e+03,2.236157844183267116e+03,1.901308323528875462e+03,5.612532426436596324e+02,1.512059356796416751e+03,1.108654468937011416e+03,2.588203672874919903e+03,1.564898795540511173e+03
1.603771139836678913e+03,4.955126628658313166e+02,4.014987789118553678e+02,1.651096696216906139e+03,2.416686517725276644e+03,1.912525859451299311e+03,1.448594783436212992e+03,6.408343849847937008e+02,2.354985812075978174e+03,3.371272331412606491e+03
3.075742010800095159e+03,2.796931461500995283e+03,4.081410797601959644e+02,2.193086530443192714e+03,3.388513751168798535e+03,1.683754112933028864e+03,7.154301119558120945e+02,0.000000000000000000e+00,3.063328225543148733e+02,2.399439555585439393e+03
3.542506612191672502e+03,3.152824074750737054e+03,2.506798936382807369e+03,1.691727194385041230e+03,2.390167596995817803e+03,9.436094499002538214e+02,2.504618823709796516e+02,1.754423112173330082e+03,2.410481502773223383e+03,2.983511135167305838e+03
5.939106757073103608e+02,2.223155198708303487e+03,3.475686013451662802e+03,1.470382671327409298e+03,3.066937156001088169e+03,1.303363590161738330e+03,1.867534126637094687e+03,1.068525895453739849e+03,2.503343260319612000e+03,1.720215572403636543e+03
2.070109568902385035e+03,1.930964580802042292e+03,2.280119230251376848e+03,7.437255099042298525e+02,1.931113450561297213e+03,1.937529249757471007e+03,1.453327376994775250e+03,1.740068291440037910e+03,9.469009338681042891e+02,1.466881670792238765e+03
1.120658046000841750e+03,1.570752344602369703e+03,3.336635764348953671e+03,3.333742298360142740e+03,1.910563508926224586e+03,1.776364767821389023e+03,6.956411919233883054e+02,3.066780342293949161e+03,2.568879605546557741e+03,3.407524542094794469e+03
3.460923657253812053e+03,1.499314009305275476e+03,3.591744969444968774e+03,9.839504647209498671e+02,3.595533884545629462e+03,3.221215483617357677e+03,3.140814032170152359e+02,6.367740423424462506e+02,2.274694046066168539e+03,2.745991911669278124e+03
1.183966875809610201e+03,1.014354139705439366e+03,2.541869752550967405e+03,8.812714791277986706e+02,1.548934371037888695e+03,1.817409347429846093e+03,7.333355000038509388e+02,1.000112431170313016e+03,1.526353514856992660e+03,1.606261078006096795e+03
5.047113110068312380e+02,2.908951821440032290e+03,1.633693033081818612e+03,2.575485664727536914e+03,3.064267656156294834e+03,1.124975326596778586e+03,1.408233843558801709e+03,0.000000000000000000e+00,1.970092597718382422e+03,1.502796100803850322e+03
1.853152578735376039e+02,2.803348677438248615e+03,2.161687921215487222e+03,9.542599758805529291e+02,1.801351971564266250e+03,1.853831562365918444e+03,1.776746347995781207e+03,1.011428939137397720e+03,8.240273546980290575e+02,1.385859331570937456e+03
3.321977941439748747e+02,1.953515924973942901e+03,1.074400100529488100e+03,2.283272855894905206e+03,2.757316887928038341e+03,1.225826606398024296e+03,2.761968833587894551e+03,1.066831867791445575e+03,8.028940315278166509e+02,2.421763390846222592e+03
3.003585638912738887e+03,1.922752314471285445e+03,7.452698198614631337e+02,4.269000993672411255e+02,1.650750068124071731e+03,1.615456291081615973e+03,7.087000092329463996e+02,4.317330899762605156e+01,3.265193275685571166e+02,2.392506207117415215e+03
3.394759395928252616e+03,2.770321330833279717e+03,1.904628860365414539e+03,1.224124351954076701e+03,3.001852457933646292e+03,1.936963624747957283e+03,3.171066716988102598e+03,1.891352069156868083e+03,3.108244237671546671e+03,2.782258022548420286e+03
1.142577042364402359e+03,2.607895808384449083e+03,2.378102487994454350e+03,1.828643164405539210e+03,3.600000000000000000e+03,2.045310277066541573e+02,9.576061671111891656e+02,2.491633444051708466e+03,8.082138403465222609e+02,1.722206661293760590e+03
2.610799118625113351e+03,8.928200070685358014e+02,1.986359141195910070e+03,7.788700082132443185e+02,1.249545723513550456e+03,3.454153086121845263e+03,1.926183990087926077e+03,1.011380888324993862e+03,2.624102331750518715e+03,2.895142463841943936e+03
3.597328222941642707e+03,3.211416887882464835e+03,2.540128731425785645e+03,1.209312312374925568e+03,2.390167596995817803e+03,9.436094499002538214e+02,4.819407959216999870e+02,1.754423112173330082e+03,2.071426895305951803e+03,2.983511135167305838e+03
1.146136626346400817e+03,1.978413715856404679e+03,2.534702542760895540e+03,2.242066342873841677e+03,3.285464805404701565e+03,6.974554602623119308e+02,1.154192501336301802e+03,2.704636722636056220e+03,4.134419885541151416e+02,2.487285043816138568e+03
2.097909258520769981e+03,2.511975674169811555e+03,2.394989028264112960e+02,1.117002626942360621e+03,3.221507925988612897e+03,2.606872101995128901e+02,3.120192795870699229e+03,2.090022694789174238e+03,3.037079310596636333e+03,3.253669115124397194e+03
2.859444326443513091e+03,1.920958811329493756e+03,3.452626158181679330e+03,1.186976357055409835e+03,3.554277484512795581e+03,2.952019797844394020e+02,5.469907200426621330e+02,2.157838169829130948e+03,2.159444113804138851e+03,4.034566073051444164e+02
3.374252826235648172e+03,2.881943483791697872e+03,2.644893662515116830e+03,1.085797937739000190e+03,2.469981245119136929e+03,9.259848484094720789e+02,9.859694596862848357e+02,1.077272611330926793e+03,1.650574680403762613e+03,3.411596214870908625e+03
2.366706640323466672e+03,2.362169762207933672e+03,2.975358621282759032e+03,1.347689642876283187e+03,3.348659688062009081e+03,3.594887182892778128e+03,9.435484464063031282e+02,1.319473074719728174e+03,2.743262651768509386e+03,3.597427652965252037e+03
3.109559389543984707e+03,2.792651019071543942e+03,2.105663922887325953e+03,5.953745709358837530e+02,2.755916003089607329e+03,3.020483254017484569e+02,6.674241654040624780e+02,1.559695999639363663e+03,1.913986079158520397e+03,3.423396850795496903e+03
3.409081843475849382e+03,3.248172252433857921e+03,5.552935126744189347e+02,2.088638700969998808e+03,1.371475776795108459e+03,1.008355737623644472e+03,6.885636082679985748e+01,1.407349828050192855e+03,1.492885969262966910e+03,3.080161536620658353e+03
2.501050547938217278e+03,1.914027414840997835e+03,1.225743445454993662e+03,2.168879717116236350e+01,2.571859685400217586e+03,2.199774480204413976e+03,7.196614813472126571e+02,1.170869832880066042e+03,8.029301928991401383e+02,2.369078129377631740e+03
1.977591243656153893e+03,2.166841024674107757e+03,0.000000000000000000e+00,2.228563593366069199e+03,2.186232916537432629e+03,7.104718260811033304e+01,1.116499808951124123e+03,1.219481294901086130e+03,1.022701087843375376e+03,2.563211821571165274e+03
3.070658884789104832e+03,2.777206677526290150e+03,2.106749925834649730e+03,2.193555800191154049e+03,3.519653229485787506e+03,1.644263299452286446e+03,4.030694085407851048e+02,1.128730632072845992e+03,1.736193788053494018e+03,3.194290308348190138e+03
2.735460815411569001e+03,2.300268400780748379e+03,1.895310131268809300e+03,1.016925206331460572e+03,3.486888333295640678e+03,1.602290416120719783e+03,6.502344383333490896e+02,1.488474856048964966e+03,2.321938021251090959e+03,3.043448134056234267e+03
1.193647544294021145e+03,1.572486151775151484e+03,4.775582226048936718e+02,1.857375408449981023e+03,3.332933047100958447e+03,8.894526924159439432e+02,1.607156316134690314e+03,1.289821154248211769e+03,3.293079332809011994e+00,2.513494891997220293e+03
1.946209747406228871e+03,1.738178915246706765e+03,1.219884176783324392e+03,2.663224595205797414e+02,2.207416460014835593e+03,4.062210234454823308e+02,3.564008266238799365e+02,1.089489720929678242e+03,2.864054864456209089e+03,2.882743814838082017e+03
1.042842294967345424e+03,1.696424235005358014e+03,1.719625147981116697e+02,2.787227823848460503e+03,3.600000000000000000e+03,1.941450002942131277e+03,2.619464801109867835e+02,6.283908407374129865e+02,1.261321317753536960e+03,3.068561923313555781e+03
2.667203326489516257e+03,1.938764481610723806e+03,2.009115079225024829e+03,1.348725641001757594e+03,2.273527838402319503e+03,6.984192831199932243e+02,1.318602667276271177e+03,2.377166706748252182e+03,2.097703598066899303e+03,1.471788639194327288e+03
2.427886817274803434e+03,1.571733153069623540e+03,6.183024916067087133e+02,1.409644128710725454e+03,3.575340271924865647e+03,1.956480536156045673e+02,4.119465964708842876e+02,2.623470305454840400e+03,1.890418937682890373e+03,3.171279947271635137e+03
2.903871410349056077e+03,1.622994480084446650e+03,1.986359141195910070e+03,7.604494100331326081e+02,1.249545723513550456e+03,1.048429268530476293e+03,1.926183990087926077e+03,1.011380888324993862e+03,2.622751395229130594e+03,2.858909647755681817e+03
2.834534442518699507e+03,2.613683698926499346e+03,2.520632145216017307e+03,1.574005993544070861e+03,3.368487751913005923e+03,1.257822762243148134e+02,1.389503366998659658e+03,4.453798877079478302e+02,3.253003902392992131e+03,9.933275689772166288e+02
1.075506825970345744e+03,1.131278257535340117e+03,2.950658986058798291e+03,2.812866411785553737e+03,2.131698583990872976e+03,1.642894437063764371e+03,1.074520102680845184e+03,2.386075090144765454e+03,2.319745407179075755e+03,1.987631882305776571e+03
3.196735687451776357e+03,1.954974699032914032e+03,2.943934325229233195e+02,1.557761196562731584e+03,2.655964610692582937e+03,7.437166906767650971e+02,1.658197776163517119e+03,6.283908407374129865e+02,1.261321317753536960e+03,2.594728603129407475e+03
2.182319069509512701e+03,3.215545435509897743e+03,1.481156835176675202e+01,1.865483084876113026e+03,2.564431863754180540e+03,2.876368158668472006e+02,7.332675915291870297e+02,2.777441260164916002e+03,2.240075288080737664e+03,2.736790965425725062e+03
3.202489427057590547e+03,2.176117073042797074e+03,2.644893662515116830e+03,1.109476866115116991e+03,3.100893739866474334e+03,8.211343265795305797e+02,1.069933762533074514e+03,1.096966013708513856e+03,3.284881486375767963e+03,2.641815693548562194e+03
2.430987879218071612e+03,1.142802233177465268e+03,2.148853923457026667e+03,3.938939193280052109e+02,3.473434533972603276e+03,1.788668368788643647e+03,5.095328437510482900e+02,2.140121803650606012e+02,2.094197933310588269e+03,1.849448819814603212e+03
3.413256479445350124e+03,1.462432105938727545e+03,2.713493710452491996e+03,3.562499416921824832e+03,1.996698158808312201e+03,1.057780072374318479e+03,3.548659380101973966e+02,1.712569270413955635e+01,2.414163089230696642e+03,3.030255078150303689e+03
1.840451109554620416e+03,2.999255465830895901e+03,1.182485560635225141e+02,1.952570187219891068e+03,2.755324777226554488e+03,1.943499085950475774e+03,1.562015744463034821e+02,2.070272145056026147e+03,8.820442250520242169e+02,2.307342627297632134e+03
